idx,id,name
25334.0,84326,METTL26
17086.0,51000,SLC35B3
19449.0,56894,AGPAT3
18751.0,55337,SHFL
24109.0,79748,LMAN1L
23104.0,7290,HIRA
9618.0,22862,FNDC3A
506.0,100131814,LINC00271
11845.0,283365,OR6C6
1947.0,100532731,COMMD3-BMI1
20923.0,64077,LHPP
24556.0,808,CALM3
14466.0,377,ARF3
8786.0,1956,EGFR
6538.0,123720,WHAMM
27042.0,9413,FAM189A2
13324.0,3216,HOXB6
25498.0,84676,TRIM63
5528.0,109616978,SNORD31B
7528.0,145820,LINC00924
12711.0,28914,IGKV3-11
10663.0,256764,WDR72
23537.0,7626,ZNF75D
12381.0,28591,TRBV7-7
21307.0,644850,PDCL3P5
5682.0,11066,SNRNP35
11941.0,28386,IGHV5-10-1
21771.0,65125,WNK1
9253.0,219438,OR5D18
3060.0,101927487,LINC01609
4969.0,106481513,RNU6-1053P
1560.0,100500847,MIR3615
18817.0,5544,PRB3
10311.0,23741,EID1
20291.0,58985,IL22RA1
6344.0,118487,CHCHD1
22710.0,7066,THPO
14140.0,3568,IL5RA
11136.0,26298,EHF
10929.0,26005,C2CD3
2468.0,100873917,LPP-AS1
8127.0,157869,SBSPON
2616.0,100874173,LINC00443
12134.0,284541,CYP4A22
16192.0,440917,YWHAEP5
26594.0,9150,CTDP1
1567.0,100500861,MIR3665
22777.0,7133,TNFRSF1B
26138.0,8852,AKAP4
3369.0,102465250,MIR6503
16443.0,4512,COX1
21656.0,64860,ARMCX5
8667.0,1809,DPYSL3
5256.0,107080632,RN7SL68P
26213.0,8938,BAIAP3
12939.0,29802,VPREB3
358.0,100129739,DYNLL1P4
2290.0,100873275,RNA5SP20
997.0,100289255,TMEM238L
16740.0,4856,CCN3
22658.0,7010,TEK
20796.0,6342,SCP2
18363.0,54934,KANSL2
21743.0,650655,ABCA17P
8478.0,168433,RNF133
13770.0,342346,C16orf96
823.0,100271367,RPS23P6
23854.0,79143,MBOAT7
19406.0,5669,PSG1
3435.0,102465908,MIR6770-2
996.0,100289237,CEP164P1
16396.0,4439,MSH5
7170.0,137964,GPAT4
14040.0,3501,IGHG2
23458.0,7512,XPNPEP2
23570.0,767580,SNORD114-4
17684.0,5196,PF4
7125.0,136263,SSMEM1
16482.0,4572,MT-TQ
2512.0,100873985,MED14OS
386.0,100130086,HSFX2
9067.0,203328,SUSD3
16054.0,4345,CD200
24923.0,83481,EPPK1
15502.0,402193,RPL5P11
26376.0,9039,UBA3
11619.0,27316,RBMX
22053.0,6620,SNCB
13967.0,347745,PWAR4
15863.0,414197,ZNF32-AS1
26302.0,90007,MIDN
9311.0,219957,OR9Q2
16096.0,440068,CARD17
24294.0,79977,GRHL2
22248.0,677806,SNORA20
23188.0,729528,PRAMEF14
16210.0,441073,RPL26P19
5234.0,107075261,MTND6P22
18014.0,54432,YIPF1
18399.0,54970,TTC12
15485.0,401944,LDLRAD2
7958.0,1524,CX3CR1
1707.0,100506334,LINC00649
18311.0,54878,DPP8
26827.0,928,CD9
440.0,100130892,RPL7P32
19601.0,57106,NAT14
3355.0,10243,GPHN
17123.0,5105,PCK1
20515.0,60598,KCNK15
12475.0,286336,FAM78A
12824.0,29094,LGALSL
6056.0,114483833,H2BE1
7775.0,1496,CTNNA2
1368.0,100421708,BNIP3P27
17540.0,51586,MED15
7252.0,139793,PAGE3
20862.0,63915,BLOC1S5
15748.0,407026,MIR29C
15288.0,400084,LINC00939
24186.0,79840,NHEJ1
12377.0,2859,GPR35
3393.0,102465487,MIR6812
5932.0,1129,CHRM2
13914.0,346673,STRA8
18876.0,55572,FOXRED1
19759.0,57407,NMRAL1
954.0,100288413,ERVMER34-1
13169.0,3091,HIF1A
26835.0,92856,IMP4
15014.0,390442,OR11H4
1017.0,1003,CDH5
19498.0,56945,MRPS22
5743.0,11128,POLR3A
1891.0,100507650,RNF212B
19676.0,57194,ATP10A
12047.0,28426,IGHV3-43
24041.0,79668,PARP8
13623.0,339559,ZFP69
11487.0,27092,CACNG4
3762.0,10391,CORO2B
10691.0,257218,SHPRH
2504.0,100873976,CNTN4-AS2
16270.0,441608,OR5B3
25593.0,84848,MIR503HG
4664.0,106480559,RNU6-181P
22789.0,7145,TNS1
3608.0,10274,STAG1
17298.0,51256,TBC1D7
7796.0,149998,LIPI
25923.0,8615,USO1
6482.0,122199,LGMNP1
24307.0,79998,ANKRD53
1370.0,100421724,BNIP3P5
6068.0,114657,COX7BP1
27254.0,9631,NUP155
22475.0,692225,SNORD94
19662.0,5718,PSMD12
25858.0,85476,GFM1
22038.0,6607,SMN2
18266.0,54838,WBP1L
15044.0,390792,KRT39
11629.0,27333,GOLIM4
25957.0,8651,SOCS1
22850.0,723778,MIR650
20989.0,641638,SNHG6
10957.0,26035,GLCE
22736.0,7093,TLL2
5837.0,11226,GALNT6
14026.0,3493,IGHA1
26133.0,8847,DLEU2
483.0,100131440,CDC42P4
19117.0,55844,PPP2R2D
21170.0,64377,CHST8
16827.0,494119,SPANXN2
26658.0,91833,WDR20
12455.0,286223,C9orf47
9748.0,23016,EXOSC7
16683.0,4790,NFKB1
8212.0,1595,CYP51A1
9791.0,23063,WAPL
7385.0,142684,RAB40A
5537.0,109616987,SNORD13G
18701.0,552900,BOLA2
18077.0,54511,HMGCLL1
27346.0,9720,CCDC144A
20214.0,58489,ABHD17C
14417.0,375341,C3orf62
5368.0,10799,RPP40
9545.0,2254,FGF9
17216.0,51149,MRNIP
7788.0,149840,SHLD1
26956.0,93643,TJAP1
3541.0,102723510,LCMT1-AS1
9513.0,222826,FAM217A
13972.0,347902,AMIGO2
11281.0,267,AMFR
13788.0,342897,NCCRP1
23461.0,751580,LINC00106
24774.0,81858,SHARPIN
8455.0,1672,DEFB1
18445.0,55015,PRPF39
11137.0,2630,GBAP1
5959.0,113179,ADAT3
1770.0,100506810,LINC01132
6252.0,116511,MAS1L
22296.0,678,ZFP36L2
11474.0,27072,VPS41
22829.0,7189,TRAF6
8676.0,1818,DRD5P2
20750.0,6294,SAFB
2484.0,100873942,PHEX-AS1
26114.0,8828,NRP2
354.0,100129716,ARRDC3-AS1
24660.0,81472,OR2C3
11714.0,2799,GNS
19040.0,5576,PRKAR2A
25748.0,8513,LIPF
11520.0,27134,TJP3
14606.0,387066,SNHG5
14944.0,390075,OR52N5
20805.0,6351,CCL4
10494.0,2537,IFI6
7028.0,133482,SLCO6A1
27138.0,9501,RPH3AL
19796.0,574452,MIR494
60.0,100033458,SNORD115-19
10401.0,246243,RNASEH1
3303.0,10200,MPHOSPH6
18566.0,55159,RFWD3
14161.0,3593,IL12B
16064.0,4358,MPV17
8378.0,164153,UBL4B
9376.0,220965,FAM13C
4378.0,106479628,RNU6-142P
8456.0,167227,DCP2
425.0,100130700,TP53TG3HP
6797.0,128240,NAXE
18379.0,5495,PPM1B
19618.0,57126,CD177
20994.0,64168,NECAB1
12769.0,28984,RGCC
26807.0,92691,TMEM169
11450.0,27023,FOXB1
24536.0,80757,TMEM121
13735.0,341276,OR10A2
11777.0,282991,BLOC1S2
8411.0,1654,DDX3X
26062.0,8772,FADD
10441.0,2509,FTH1P5
25617.0,8488,RPL3P1
3957.0,105369343,MIR194-2HG
22257.0,677815,SNORA2C
22163.0,6722,SRF
176.0,100126326,MIR936
13818.0,343381,NBPF2P
27005.0,940,CD28
11555.0,27197,GPR82
2307.0,100873325,RNA5SP92
17268.0,51213,LUZP4
6312.0,117532,TMC2
27086.0,9445,ITM2B
1444.0,100422908,MIR3129
2130.0,100631260,MARK2P13
4777.0,106480925,RN7SKP299
20879.0,63939,FAM217B
15054.0,390916,NUDT19
20027.0,57642,COL20A1
12833.0,29103,DNAJC15
8956.0,200895,DHFR2
17042.0,50833,TAS2R16
10364.0,245,ALOX12P2
15467.0,401629,FAM224B
15792.0,4082,MARCKS
13489.0,337971,KRTAP19-4
25888.0,8568,RRP1
8130.0,157927,LINC02907
9925.0,23211,ZC3H4
11479.0,27079,RPUSD2
19954.0,57559,STAMBPL1
4714.0,106480730,C4B-AS1
27334.0,9708,PCDHGA8
17617.0,51702,PADI3
6546.0,123872,DNAAF1
14748.0,388561,ZNF761
25126.0,8403,SOX14
1023.0,100302116,MIR1265
17161.0,51090,PLLP
16297.0,442038,SULT1C3
17581.0,51649,MRPS23
2481.0,100873939,LNX1-AS1
11496.0,27101,CACYBP
22500.0,693132,MIR549A
12958.0,29886,SNX8
1026.0,100302122,MIR1183
291.0,100128893,GATA6-AS1
22509.0,693141,MIR556
18238.0,54807,ZNF586
11938.0,28385,IGHV6-1
4150.0,106478971,ALG13-AS1
12871.0,2926,GRSF1
18262.0,548313,SSX4B
27215.0,9585,KIF20B
9572.0,228,ALDOAP2
15608.0,406888,MIRLET7F1
2738.0,100874453,HIGD1AP11
23202.0,729603,CHP1P2
3408.0,102465525,MIR6870
26803.0,9267,CYTH1
1439.0,100422886,MIR3179-2
23720.0,783,CACNB2
20306.0,59084,ENPP5
3505.0,10257,ABCC4
11312.0,26768,SNORA73B
6980.0,131965,METTL6
15411.0,401247,LINC00243
1851.0,100507420,LINC01605
15987.0,4267,CD99
17019.0,50717,DCAF8
16737.0,4853,NOTCH2
2.0,100,ADA
2393.0,100873616,RNA5SP357
191.0,100126345,MIR889
27294.0,967,CD63
17932.0,5408,PNLIPRP2
16013.0,4300,MLLT3
3671.0,10326,SIRPB1
14885.0,389658,ALKAL1
14471.0,3773,KCNJ16
2251.0,100861563,SCAANT1
12450.0,286204,CRB2
27572.0,9956,HS3ST2
25306.0,84295,PHF6
10081.0,23390,ZDHHC17
1008.0,100289584,NPM1P40
19297.0,5620,PRM2
13277.0,3189,HNRNPH3
25818.0,85409,NKD2
22088.0,664721,HNRNPA1P27
2252.0,100862662,ALDH1L1-AS2
25057.0,83872,HMCN1
26895.0,9320,TRIP12
12379.0,285905,INTS4P1
8428.0,1663,DDX11
5291.0,10724,OGA
20626.0,6175,RPLP0
10641.0,256309,CCDC110
498.0,100131726,FAM83A-AS1
3466.0,102466726,MIR6745
7334.0,140823,ROMO1
4858.0,106481123,RN7SL737P
20042.0,57662,CAMSAP3
26043.0,8743,TNFSF10
18093.0,54536,EXOC6
24399.0,80184,CEP290
3507.0,1026,CDKN1A
12413.0,28605,TRBV6-2
3923.0,10500,SEMA6C
17136.0,51063,CALHM2
6744.0,127254,ERICH3
21716.0,64983,MRPL32
19892.0,57484,RNF150
23991.0,79608,RIC3
5074.0,106481826,RN7SL128P
22071.0,6638,SNRPN
16198.0,440957,SMIM4
14893.0,389715,FAM205BP
21306.0,644844,PHGR1
262.0,100128574,ARMCX3-AS1
26154.0,8871,SYNJ2
9064.0,203274,LINC00537
26123.0,8837,CFLAR
17749.0,5276,SERPINI2
3829.0,104355220,LINC01219
13417.0,3303,HSPA1A
7450.0,1442,CSH1
27137.0,9500,MAGED1
26009.0,8708,B3GALT1
19358.0,5650,KLK7
15895.0,414918,DENND6B
14348.0,374407,DNAJB13
11427.0,26986,PABPC1
11120.0,26277,TINF2
20713.0,6247,RS1
21210.0,644059,PYY3
17185.0,51112,TRAPPC12
25473.0,84641,MFSD14B
7167.0,137886,UBXN2B
1382.0,100421829,EEF1A1P10
1450.0,100422925,MIR4322
22419.0,692053,SNORD9
11030.0,26147,PHF19
17876.0,53826,FXYD6
4362.0,106479580,RNU4-48P
12783.0,290,ANPEP
22629.0,6979,TRGV5P
3485.0,102466982,MIR6729
13095.0,3036,HAS1
10439.0,2507,FTH1P15
1554.0,100500829,MIR3943
22321.0,6813,STXBP2
22400.0,690,BTF3P11
26071.0,8781,PSPHP1
22903.0,727686,SNURFL
22817.0,7177,TPSAB1
22266.0,677824,SNORA17B
15079.0,391081,HSD3BP5
9814.0,23090,ZNF423
24115.0,79754,ASB13
18617.0,5521,PPP2R2B
18498.0,55082,ARGLU1
19707.0,57282,SLC4A10
26649.0,91782,CHMP7
8635.0,1773,DNASE1
1162.0,100313923,MIR449C
20212.0,58487,CREBZF
19940.0,57541,ZNF398
12199.0,284835,LINC00323
26335.0,90204,ZSWIM1
7832.0,150381,PRR34-AS1
17807.0,5334,PLCL1
26656.0,91828,EXOC3L4
1838.0,100507331,ZSWIM8-AS1
16580.0,4682,NUBP1
25405.0,84504,NKX6-2
25723.0,85004,RERG
6593.0,124790,HEXIM2
9788.0,23060,ZNF609
4586.0,106480350,DUX4L50
26912.0,9334,B4GALT5
14116.0,3540,IGLC4
21392.0,645591,LHFPL3-AS1
13859.0,344752,AADACL2
16114.0,440184,CCDC196
10571.0,255082,CASC2
11603.0,27295,PDLIM3
21795.0,65250,CPLANE1
8873.0,199221,DZIP1L
12648.0,28819,IGLV1-62
23011.0,728419,USP17L30
4437.0,106479834,RNU6-606P
22007.0,65982,ZSCAN18
23847.0,79134,TMEM185B
10365.0,245711,SPDYA
1228.0,100419038,SNX18P26
27187.0,9554,SEC22B
6144.0,115106,HAUS1
9396.0,221143,EEF1AKMT1
15002.0,390363,CLIC1P1
27151.0,9517,SPTLC2
15500.0,402175,NDUFB4P12
3798.0,10426,TUBGCP3
23664.0,7750,ZMYM2
6687.0,126375,ZNF792
5196.0,107063544,RNU7-103P
1461.0,100422965,MIR4263
17330.0,5129,CDK18
12745.0,28957,MRPS28
23155.0,729330,OC90
5887.0,11258,DCTN3
14162.0,3594,IL12RB1
25123.0,84000,TMPRSS13
9569.0,22796,COG2
4143.0,106478956,MDC1-AS1
22671.0,7024,TFCP2
474.0,100131303,DPEP2NB
15622.0,406901,MIR107
23931.0,79370,BCL2L14
427.0,100130733,LRRC70
20744.0,6288,SAA1
10677.0,257044,CATSPERE
20654.0,619505,SNORA21
14892.0,3897,L1CAM
10565.0,255025,LINC00879
24778.0,81871,KRTAP4-6
3840.0,10436,EMG1
9663.0,22906,TRAK1
21542.0,647044,FAM220BP
9333.0,220042,DDIAS
19558.0,57020,VPS35L
27503.0,9885,OSBPL2
12264.0,285313,IGSF10
4877.0,106481179,RNU4-24P
1822.0,100507244,MAMDC2-AS1
8607.0,1739,DLG1
12518.0,28658,TRAV25
17142.0,51070,NOSIP
6400.0,119772,OR52M1
22036.0,6605,SMARCE1
19975.0,5758,PTMAP1
2221.0,100852406,POTEH-AS1
27518.0,9900,SV2A
3075.0,101927612,RNF139-AS1
16762.0,4885,NPTX2
24586.0,80896,NPL
21250.0,644248,SNCA-AS1
6976.0,131873,COL6A6
1168.0,100337591,SNORA70F
13794.0,342918,C19orf81
6432.0,120863,DEPDC4
11156.0,2641,GCG
8796.0,196051,PLPP4
22496.0,693128,MIR548B
8461.0,167465,ZNF366
5782.0,11167,FSTL1
14419.0,375387,NRROS
3556.0,102723742,LINC01500
3920.0,10499,NCOA2
13692.0,340393,TMEM249
26742.0,92293,TMEM132C
16371.0,442902,MIR330
9720.0,22985,ACIN1
14412.0,375307,CATIP
26044.0,8744,TNFSF9
14656.0,387758,FIBIN
1481.0,100423019,MIR4307
13600.0,339390,CLEC4G
17545.0,51594,NBAS
10228.0,23576,DDAH1
166.0,100126315,MIR665
1664.0,100505975,ENO1-AS1
23.0,100033419,SNORD116-7
25134.0,84057,MND1
14950.0,390083,OR56A3
26024.0,8724,SNX3
26006.0,8705,B3GALT4
10289.0,23654,PLXNB2
1904.0,100526761,CCDC169-SOHLH2
24101.0,79739,TTLL7
18940.0,55652,SLC48A1
14975.0,390199,OR4D9
4140.0,106478944,MTND6P6
4866.0,106481140,RN7SL804P
6205.0,116068,LYSMD3
16027.0,431707,LHX8
3030.0,101927217,LINC01473
16389.0,442920,MIR196B
13175.0,3097,HIVEP2
2908.0,10135,NAMPT
19599.0,57104,PNPLA2
6608.0,124974,TXNP4
1181.0,100379250,SNORA70E
19698.0,57231,SNX14
25591.0,84844,PHF5A
6697.0,126526,C19orf47
24637.0,81318,OR4A5
14537.0,382,ARF6
12526.0,28665,TRAV18
16515.0,4608,MYBPH
17643.0,51747,LUC7L3
12029.0,284186,TMEM105
22157.0,6716,SRD5A2
1396.0,100422265,SUMO2P19
3875.0,10459,MAD2L2
13278.0,319,APOF
9682.0,22929,SEPHS1
22596.0,6941,TCF19
17219.0,51154,MRTO4
4935.0,106481383,RNU6-638P
7623.0,147228,KRT17P1
22998.0,728378,POTEF
12312.0,285598,ARL10
25832.0,85441,HELZ2
13673.0,340168,DPPA5
22576.0,693222,MIR637
12074.0,28435,IGHV3-32
13084.0,3024,H1-1
18950.0,55661,DDX27
12877.0,2935,GSPT1
9385.0,221035,REEP3
10414.0,246777,SPESP1
4889.0,106481218,RNU6-130P
502.0,100131760,GXYLT1P5
4257.0,106479324,RN7SL278P
3843.0,104384744,TET2-AS1
15726.0,407003,MIR219A2
18392.0,54962,TIPIN
18079.0,54514,DDX4
21735.0,65056,GPBP1
14727.0,388428,PVALEF
11209.0,26534,OR10G2
12156.0,284654,RSPO1
16048.0,4337,MOCS1
3861.0,10449,ACAA2
14266.0,3672,ITGA1
4903.0,106481274,RNU6-301P
8298.0,162427,RETREG3
20125.0,57819,LSM2
12398.0,28598,TRBV6-9
10062.0,23367,LARP1
16589.0,4691,NCL
13273.0,3184,HNRNPD
8060.0,154907,LINC02903
9700.0,22950,SLC4A1AP
7009.0,132789,GNPDA2
1629.0,100505696,SH3BP5-AS1
6339.0,118442,GPR62
15826.0,4116,MAGOH
3174.0,101928689,LINC01424
17029.0,50804,MYEF2
16754.0,4878,NPPA
13977.0,348021,LINC00442
4910.0,106481290,RNU6-354P
24277.0,79954,NOL10
3116.0,101927992,LINC01213
15341.0,400735,PRAMEF4
19828.0,574484,MIR520G
6735.0,127068,OR2T34
14587.0,386677,KRTAP10-1
27087.0,9446,GSTO1
14341.0,374378,GALNT18
24497.0,80350,LPAL2
4595.0,106480373,RN7SL258P
22965.0,728190,NUTM2A-AS1
25669.0,84936,ZFYVE19
825.0,100271400,RPS26P56
5507.0,10959,TMED2
6442.0,121130,OR10P1
17550.0,51601,LIPT1
21833.0,653145,ANXA8
1013.0,100293090,MTND4P12
17931.0,54072,LINC00158
26424.0,9060,PAPSS2
20945.0,64108,RTP4
10606.0,255725,OR52B2
12346.0,285740,PHACTR2-AS1
12418.0,286077,FAM83H
3431.0,102465870,MIR8070
14506.0,3790,KCNS3
5843.0,11232,POLG2
17746.0,5273,SERPINB10
19158.0,55898,UNC45A
7481.0,144715,RAD9B
27258.0,9636,ISG15
13354.0,3249,HPN
25257.0,84246,MED10
13642.0,339829,CCDC39
6779.0,127841,LINC00628
10868.0,259293,TAS2R30
6622.0,125150,ZSWIM7
26280.0,89894,TMEM116
10514.0,254042,METAP1D
7893.0,151300,LINC00608
15781.0,4076,CAPRIN1
21584.0,64759,TNS3
14644.0,387695,C10orf99
25324.0,84313,VPS25
21627.0,64805,P2RY12
3520.0,10269,ZMPSTE24
17480.0,51499,TRIAP1
2043.0,100616252,MIR548AJ2
14703.0,388275,HNRNPA1P7
23651.0,7730,ZNF177
4931.0,106481354,RNU6-548P
23597.0,767612,SNORD114-31
20327.0,59271,EVA1C
16561.0,4660,PPP1R12B
21514.0,646808,LAGE3P1
24971.0,83636,C19orf12
25285.0,84274,COQ5
10971.0,26048,ZNF500
10902.0,2597,GAPDH
7843.0,150572,SMYD1
4173.0,106479013,RNA5SP435
2179.0,10081,PDCD7
12516.0,28656,TRAV26-2
15376.0,400984,OR7E102P
723.0,100191040,C2CD4D
6367.0,118987,PDZD8
16380.0,442911,MIR346
1417.0,100422666,YWHABP2
12874.0,2931,GSK3A
21360.0,645256,GAPDHP66
14291.0,3697,ITIH1
10887.0,25946,ZNF385A
24853.0,8301,PICALM
9935.0,23220,DTX4
13579.0,339210,C17orf67
11228.0,26589,MRPL46
7373.0,1415,CRYBB2
22100.0,6657,SOX2
8825.0,1967,EIF2B1
9285.0,219743,TYSND1
434.0,100130827,SBK3
26033.0,8733,GPAA1
8495.0,169200,TMEM64
21894.0,653579,CD177P1
22977.0,728262,FAM157A
9274.0,2196,FAT2
23687.0,7776,ZNF236
25894.0,8574,AKR7A2
4936.0,106481385,RNU6-644P
14981.0,390213,DOC2GP
19960.0,57565,KLHL14
10720.0,25782,RAB3GAP2
6791.0,128178,EDARADD
9332.0,220032,GDPD4
17326.0,51285,RASL12
23509.0,7572,ZNF24
24548.0,80776,B9D2
25191.0,84138,SLC7A6OS
18460.0,55034,MOCOS
5008.0,106481638,RNU2-14P
24180.0,79834,PEAK1
14131.0,3559,IL2RA
16433.0,4499,MT1M
24884.0,8338,H2AC20
25609.0,84871,AGBL4
13119.0,3061,HCRTR1
6042.0,1141,CHRNB2
22386.0,6885,MAP3K7
24633.0,81300,OR4P4
6084.0,114790,STK11IP
23643.0,7711,ZNF155
8768.0,193629,LINC00189
26769.0,9244,CRLF1
20055.0,5768,QSOX1
328.0,100129354,NRADDP
24121.0,79762,C1orf115
11061.0,26191,PTPN22
6013.0,113622,ADPRHL1
13286.0,319101,KRT73
11509.0,27123,DKK2
8972.0,201164,PLD6
2720.0,100874377,SMIM2-IT1
10652.0,256472,TMEM151A
17275.0,51226,COPZ2
19404.0,56681,SAR1A
26306.0,9002,F2RL3
23469.0,7526,YES1P1
12750.0,28962,OSTM1
6598.0,124857,WFIKKN2
18105.0,54549,SDK2
286.0,100128867,RBM22P3
550.0,100132441,GXYLT1P4
7388.0,142689,ASB12
24106.0,79745,CLIP4
26066.0,8776,MTMR1
6306.0,117286,CIB3
24434.0,80235,PIGZ
15366.0,400941,LINC00487
14232.0,3631,INPP4A
20134.0,57828,CATSPERG
9975.0,23264,ZC3H7B
3236.0,101929437,PRRX2-AS1
3624.0,10284,SAP18
5100.0,106481919,RNU6-850P
8236.0,160518,DENND5B
9277.0,219654,ZCCHC24
20933.0,64092,SAMSN1
15112.0,3915,LAMC1
24286.0,79963,ABCA11P
12036.0,28421,IGHV3-52
953.0,100288380,ULK4P2
4199.0,106479108,RN7SKP30
20035.0,57650,CIP2A
17340.0,51299,NRN1
12614.0,28782,IGLV5-39
3667.0,10321,CRISP3
15284.0,4000,LMNA
13441.0,3337,DNAJB1
5367.0,107987337,ZFY-AS1
21207.0,64405,CDH22
14757.0,388588,SMIM1
23323.0,7337,UBE3A
9868.0,23151,GRAMD4
3876.0,1046,CDX4
13892.0,345778,MTX3
12698.0,2890,GRIA1
15012.0,390439,OR11G2
17707.0,5222,PGA5
11868.0,283463,MUC19
25161.0,84081,NSRP1
6578.0,124535,HSF5
9455.0,221786,FAM200A
7756.0,149175,MANEAL
23562.0,767565,SNORD113-5
6897.0,1299,COL9A3
24896.0,8344,H2BC6
16398.0,4440,MSI1
13572.0,339123,JMJD8
7401.0,143162,FRMPD2
15720.0,406999,MIR217
13528.0,338442,HCAR2
13895.0,345895,RSPH4A
13144.0,30817,ADGRE2
21372.0,645359,PRAMEF26
10313.0,23743,BHMT2
5358.0,107983993,UPK3BL2
8767.0,1936,EEF1D
20412.0,5982,RFC2
19596.0,57101,ANO2
561.0,100132565,GOLGA8F
20604.0,6152,RPL24
24821.0,823,CAPN1
9809.0,23085,ERC1
13963.0,347735,SERINC2
7392.0,142891,SAMD8
23097.0,728945,PPIAL4F
4646.0,106480509,RN7SL434P
3819.0,104355135,LINC00431
10320.0,23759,PPIL2
24479.0,80326,WNT10A
21844.0,653203,FAM230A
9047.0,2030,SLC29A1
20924.0,64078,SLC28A3
18151.0,54627,MAP10
15911.0,416,ARSF
8323.0,162998,OR7D2
21920.0,653808,ZG16
8855.0,1974,EIF4A2
25563.0,8480,RAE1
26101.0,8814,CDKL1
1151.0,100313829,MIR548O
10234.0,23584,VSIG2
9082.0,2036,EPB41L1
20110.0,5778,PTPN7
11719.0,2802,GOLGA3
13849.0,344471,RPL12P17
20489.0,60485,SAV1
1604.0,100505545,LINC01095
11495.0,2710,GK
1860.0,100507459,NRSN2-AS1
13024.0,29966,STRN3
11995.0,28406,IGHV3-76
26045.0,8745,ADAM23
26042.0,8742,TNFSF12
25721.0,85002,FAM86B1
26474.0,90861,JPT2
18255.0,54826,GIN1
23717.0,7818,DAP3
21442.0,646023,ADORA2A-AS1
17457.0,5146,PDE6C
5451.0,109,ADCY3
27391.0,9764,KIAA0513
105.0,10006,ABI1
6946.0,131034,CPNE4
15929.0,4188,MDFI
3322.0,102157401,PCBP2-OT1
25522.0,84705,GTPBP3
11921.0,283742,FAM98B
15823.0,4113,MAGEB2
19969.0,57574,MARCHF4
8356.0,1636,ACE
17522.0,51557,LGSN
18244.0,54812,AFTPH
2099.0,100616429,MIR4672
8335.0,163088,TAF9P3
26505.0,91039,DPP9
10157.0,23498,HAAO
14350.0,374462,PTPRQ
24240.0,79902,NUP85
1699.0,100506244,SUMO2P8
9237.0,219287,AMER2
13128.0,3070,HELLS
21300.0,644761,PIGHP1
21749.0,6508,SLC4A3
13391.0,327,APEH
15488.0,401992,OR2T2
16402.0,445329,SULT1A4
7199.0,138716,RPP25L
19340.0,56342,PPAN
7525.0,145781,GCOM1
14652.0,387747,OR52B3P
4095.0,106144598,FARSA-AS1
18925.0,55632,G2E3
11263.0,266722,HS6ST3
16537.0,4633,MYL2
8613.0,1745,DLX1
5427.0,10875,FGL2
18892.0,55599,RNPC3
2723.0,100874385,HNRNPKP5
11190.0,26512,INTS6
15593.0,4062,LY6H
24425.0,80222,TARS2
5654.0,11039,GUSBP14
27309.0,9684,LRRC14
21945.0,654483,BOLA2B
4405.0,106479733,RNU6-377P
13715.0,340602,EZHIP
25738.0,8503,PIK3R3
19938.0,5754,PTK7
27141.0,9507,ADAMTS4
19683.0,57210,SLC45A4
22694.0,7049,TGFBR3
10035.0,23335,WDR7
20093.0,57720,GPR107
22222.0,677772,SCARNA6
21133.0,643376,BTBD18
25174.0,84105,PCBD2
15945.0,4209,MEF2D
10911.0,25979,DHRS7B
3179.0,101928736,MIR762HG
16680.0,4783,NFIL3
23594.0,767609,SNORD114-28
4990.0,106481597,RNU6-1321P
20784.0,6330,SCN4B
23672.0,7760,ZNF213
5616.0,10999,SLC27A4
594.0,100133044,BCRP8
24147.0,79798,ARMC5
13042.0,29990,PILRB
25459.0,84624,FNDC1
495.0,100131691,MZF1-AS1
3868.0,104533120,TRIM31-AS1
5155.0,10671,DCTN6
16377.0,442908,MIR340
23753.0,78992,YIPF2
20276.0,5883,RAD9A
24879.0,8332,H2AC16
19208.0,56000,NXF3
2740.0,100874457,CASP1P1
1908.0,100526794,NT5C1B-RDH14
22642.0,6993,DYNLT1
15072.0,391045,SLC2A3P2
13335.0,3227,HOXC11
21452.0,646174,C16orf90
5539.0,109616989,SNORD13C
27203.0,9572,NR1D1
14680.0,387934,FABP5P1
7838.0,150472,CBWD2
18996.0,55713,ZNF334
25293.0,84281,C2orf88
2902.0,10131,TRAP1
15576.0,4049,LTA
16923.0,5025,P2RX4
18596.0,55190,NUDT11
20113.0,57794,SUGP1
23369.0,7392,USF2
27325.0,97,ACYP1
19051.0,55770,EXOC2
9281.0,2197,FAU
19605.0,57110,PLAAT1
15206.0,3957,LGALS2
8007.0,153579,BTNL9
15146.0,392256,RPS26P6
20613.0,6161,RPL32
10380.0,245934,DEFB121
2733.0,100874434,SNRPGP14
13796.0,342931,RFPL4A
17352.0,51309,ARMCX1
23810.0,79071,ELOVL6
13783.0,342667,STAC2
13051.0,3,A2MP1
3609.0,10276,NET1
22267.0,677825,SNORA44
1165.0,100329108,GCSHP5
3937.0,10520,ZNF211
8447.0,166929,SGMS2
16186.0,440854,CAPN14
25959.0,8654,PDE5A
26110.0,8823,FGF16
22403.0,6902,TBCA
20309.0,5911,RAP2A
617.0,100133957,UXT-AS1
15778.0,4071,TM4SF1
12512.0,286530,P2RY8
11674.0,275,AMT
56.0,100033453,SNORD115-15
26351.0,90288,EFCAB12
9452.0,221749,PXDC1
10551.0,254786,OR6C3
8903.0,2,A2M
17788.0,5318,PKP2
1850.0,100507419,MMP25-AS1
